comuna;consumo_diurno;consumo_nocturno;tipo_cliente;socioeconomico;evento_anomalo;eficiencia_energetica
Santiago;362.7417301246856;241.82782008312375;COMERCIAL;medio;;bajo
Santiago;104.9866513728439;69.99110091522927;RESIDENCIAL;alto;;bajo
Santiago;312.63004097572804;208.42002731715203;INDUSTRIAL;alto;;medio
Santiago;233.79511613552376;155.86341075701586;INDUSTRIAL;alto;;alto
Santiago;307.5173696616625;205.01157977444169;INDUSTRIAL;bajo;;medio
Santiago;129.78156178058978;86.52104118705986;RESIDENCIAL;alto;;bajo
Santiago;331.41811049158605;220.94540699439074;COMERCIAL;bajo;;medio
Santiago;116.19681841299136;77.46454560866091;RESIDENCIAL;medio;;medio
Santiago;272.4739731129884;181.64931540865896;COMERCIAL;medio;;alto
Santiago;101.5289845289557;67.68598968597047;RESIDENCIAL;medio;;medio
Santiago;101.24615825643632;67.49743883762422;RESIDENCIAL;bajo;;alto
Santiago;248.64538815136683;165.76359210091124;INDUSTRIAL;bajo;;alto
Santiago;325.1640994398988;216.7760662932659;INDUSTRIAL;alto;;bajo
Santiago;256.5627371171641;171.04182474477608;INDUSTRIAL;alto;;alto
Santiago;274.13538177731516;182.7569211848768;INDUSTRIAL;alto;;medio
Santiago;155.066019624638;103.37734641642533;RESIDENCIAL;medio;;medio
Santiago;296.69969703496207;197.79979802330809;INDUSTRIAL;alto;;bajo
Santiago;100.89397399976774;67.26264933317849;RESIDENCIAL;bajo;;medio
Santiago;324.7124819910434;216.47498799402894;COMERCIAL;medio;;bajo
Santiago;300.83775474587776;200.55850316391852;COMERCIAL;alto;;bajo
Santiago;306.0566127601697;204.03774184011314;COMERCIAL;alto;;medio
Santiago;321.5041440402792;214.3360960268528;INDUSTRIAL;medio;;bajo
Santiago;280.1062169733778;186.7374779822519;COMERCIAL;bajo;;medio
Santiago;314.7812549998181;209.85416999987876;COMERCIAL;medio;;medio
Santiago;251.98519005171514;167.99012670114345;INDUSTRIAL;bajo;;alto
Santiago;324.60175507729787;216.40117005153195;COMERCIAL;bajo;;medio
Santiago;123.12938597651157;82.08625731767438;RESIDENCIAL;medio;;medio
Santiago;279.05766966692136;186.03844644461424;COMERCIAL;bajo;;alto
Santiago;85.42311764258342;56.94874509505562;RESIDENCIAL;alto;;medio
Santiago;97.61407527201128;65.07605018134085;RESIDENCIAL;medio;;medio
Santiago;138.70684633681392;92.4712308912093;RESIDENCIAL;alto;;medio
Santiago;255.9542389040226;170.6361592693484;INDUSTRIAL;alto;;bajo
Santiago;213.35731303692185;142.23820869128124;INDUSTRIAL;bajo;;alto
Santiago;123.1001404783082;82.06676031887214;RESIDENCIAL;medio;;medio
Santiago;276.2737735319379;184.1825156879586;INDUSTRIAL;bajo;;medio
Santiago;244.18543043391423;162.79028695594286;COMERCIAL;medio;;alto
Santiago;173.12948462821421;115.41965641880948;RESIDENCIAL;bajo;;medio
Santiago;92.20368185953456;61.46912123968971;RESIDENCIAL;medio;;bajo
Santiago;273.0976946196818;182.06512974645457;COMERCIAL;bajo;;bajo
Santiago;298.5033642800104;199.00224285334025;INDUSTRIAL;medio;;medio
Santiago;125.24922584948318;83.49948389965546;RESIDENCIAL;alto;pico;bajo
Santiago;101.8205401994371;67.88036013295807;RESIDENCIAL;bajo;;bajo
Santiago;275.2451816023158;183.49678773487724;INDUSTRIAL;medio;;bajo
Santiago;292.75164775678195;195.167765171188;COMERCIAL;alto;;medio
Santiago;278.47450461266266;185.64966974177514;INDUSTRIAL;alto;;medio
Santiago;64.93402061449385;43.289347076329236;RESIDENCIAL;alto;;alto
Santiago;293.7885796468567;195.8590530979045;INDUSTRIAL;bajo;;bajo
Santiago;193.75988582280462;129.17325721520308;COMERCIAL;bajo;;alto
Santiago;277.3095515612295;184.873034374153;INDUSTRIAL;bajo;;medio
Santiago;283.164904155047;188.77660277003136;INDUSTRIAL;medio;;medio
Santiago;132.47490384582127;88.31660256388085;RESIDENCIAL;bajo;;bajo
Santiago;94.22342669969382;62.81561779979589;RESIDENCIAL;alto;;bajo
Santiago;97.70900089709768;65.13933393139847;RESIDENCIAL;bajo;pico;alto
Santiago;291.92396360578476;194.61597573718987;COMERCIAL;bajo;;bajo
Santiago;115.45238243413613;76.96825495609076;RESIDENCIAL;bajo;;bajo
Santiago;105.9677721740088;70.6451814493392;RESIDENCIAL;alto;;bajo
Santiago;143.7448196213559;95.8298797475706;RESIDENCIAL;medio;;bajo
Santiago;76.76477812969202;51.17651875312802;RESIDENCIAL;bajo;;alto
Santiago;102.75938656138665;68.5062577075911;RESIDENCIAL;medio;;alto
Santiago;286.85911484458643;191.23940989639095;COMERCIAL;alto;;medio
Santiago;254.32815192113645;169.55210128075765;INDUSTRIAL;alto;;alto
Santiago;322.1278510037482;214.75190066916548;COMERCIAL;bajo;;medio
Santiago;275.029225440184;183.35281696012268;INDUSTRIAL;bajo;;alto
Santiago;204.94441193619747;136.629607957465;COMERCIAL;bajo;;alto
Santiago;335.14574940948444;223.430499606323;COMERCIAL;bajo;;bajo
Santiago;272.23061033809256;181.4870735587284;COMERCIAL;bajo;;alto
Santiago;210.3386834437754;140.22578896251693;COMERCIAL;alto;;alto
Santiago;111.22810017215623;74.15206678143748;RESIDENCIAL;medio;;medio
Santiago;258.17488963026;172.11659308684;COMERCIAL;alto;;alto
Santiago;245.23698715003883;163.49132476669257;INDUSTRIAL;medio;;alto
Santiago;174.86567174780808;116.57711449853873;RESIDENCIAL;bajo;;bajo
Santiago;304.28163231614565;202.85442154409714;INDUSTRIAL;alto;;bajo
Santiago;100.0911540049849;66.72743600332328;RESIDENCIAL;bajo;;alto
Santiago;308.68803747372476;205.7920249824832;COMERCIAL;bajo;;medio
Santiago;224.8255650260147;149.88371001734313;INDUSTRIAL;bajo;;medio
Santiago;175.04075989758238;116.6938399317216;INDUSTRIAL;medio;;alto
Santiago;290.5157613480613;193.6771742320409;INDUSTRIAL;medio;;bajo
Santiago;250.60439071909167;167.06959381272782;COMERCIAL;alto;;medio
Santiago;249.9650620071307;166.64337467142047;INDUSTRIAL;medio;;alto
Santiago;164.257391405714;109.50492760380935;RESIDENCIAL;medio;;medio
Santiago;287.2928229305346;191.52854862035642;INDUSTRIAL;bajo;;bajo
Santiago;129.9697027035883;86.64646846905887;RESIDENCIAL;bajo;;medio
Santiago;115.72405174953941;77.14936783302629;RESIDENCIAL;bajo;;alto
Santiago;231.91018331590521;154.60678887727016;INDUSTRIAL;medio;;medio
Santiago;222.7409176396262;148.49394509308414;COMERCIAL;alto;;alto
Santiago;109.63755961650821;73.09170641100548;RESIDENCIAL;bajo;;bajo
Santiago;280.0651545076677;186.71010300511185;INDUSTRIAL;medio;;medio
Santiago;150.4595082342252;100.30633882281683;RESIDENCIAL;alto;;bajo
Santiago;328.0719390818048;218.71462605453658;COMERCIAL;bajo;;medio
Santiago;311.5282769485821;207.68551796572143;INDUSTRIAL;medio;pico;medio
Santiago;125.83321121712767;83.88880747808513;RESIDENCIAL;bajo;;bajo
Santiago;223.25703625192122;148.8380241679475;INDUSTRIAL;medio;;alto
Santiago;286.16568932057345;190.77712621371566;COMERCIAL;bajo;;bajo
Santiago;74.5771691504018;49.71811276693454;RESIDENCIAL;alto;;bajo
Santiago;202.27171494557294;134.84780996371532;INDUSTRIAL;medio;;alto
Santiago;237.15869965745017;158.10579977163346;INDUSTRIAL;bajo;;alto
Santiago;224.35233116627276;149.56822077751517;INDUSTRIAL;bajo;;alto
Santiago;153.16296484886232;102.10864323257488;RESIDENCIAL;alto;;medio
Santiago;87.00927949924095;58.006186332827305;RESIDENCIAL;alto;;bajo
Santiago;333.51421131946455;222.34280754630973;INDUSTRIAL;medio;;medio
Santiago;285.4379579650833;190.2919719767222;COMERCIAL;bajo;;medio
Santiago;87.972261710588;58.64817447372534;RESIDENCIAL;medio;;bajo
Santiago;118.81239680323671;79.20826453549114;RESIDENCIAL;bajo;;medio
Santiago;137.74998635814183;91.83332423876122;RESIDENCIAL;alto;;alto
Santiago;82.84019676313578;55.22679784209053;RESIDENCIAL;alto;corte;medio
Santiago;140.65927829006793;93.77285219337864;RESIDENCIAL;medio;;bajo
Santiago;242.7471927237436;161.8314618158291;INDUSTRIAL;alto;;alto
Santiago;132.3171188630527;88.21141257536848;RESIDENCIAL;alto;;medio
Santiago;292.0539205870656;194.70261372471043;INDUSTRIAL;alto;;alto
Santiago;319.0926234177171;212.7284156118114;COMERCIAL;bajo;;bajo
Santiago;219.49947102220327;146.33298068146885;COMERCIAL;alto;;alto
Santiago;226.3125476552077;150.8750317701385;INDUSTRIAL;alto;;alto
Santiago;274.59451786083935;183.06301190722627;COMERCIAL;medio;;bajo
Santiago;113.81320564720288;75.8754704314686;RESIDENCIAL;medio;;alto
Santiago;54.38868401422907;36.259122676152714;RESIDENCIAL;bajo;;alto
Santiago;353.5771018411516;235.71806789410107;COMERCIAL;medio;;medio
Santiago;333.8814690844231;222.5876460562821;COMERCIAL;bajo;;medio
Santiago;100.35789715043298;66.90526476695531;RESIDENCIAL;bajo;;medio
Santiago;133.45309582308857;88.96873054872573;RESIDENCIAL;bajo;;bajo
Santiago;301.85660503491147;201.23773668994102;COMERCIAL;medio;;medio
Santiago;235.17363981483405;156.78242654322273;COMERCIAL;medio;;alto
Santiago;242.69171961808567;161.79447974539048;COMERCIAL;bajo;;alto
Santiago;258.5292740947207;172.35284939648045;INDUSTRIAL;bajo;;alto
Santiago;337.7728732553958;225.18191550359722;COMERCIAL;bajo;;medio
Santiago;213.82335895582926;142.54890597055285;COMERCIAL;medio;;alto
Santiago;114.53293951877839;76.35529301251893;RESIDENCIAL;bajo;;alto
Santiago;91.06501368541088;60.71000912360726;RESIDENCIAL;medio;;medio
Santiago;114.44484066890784;76.29656044593857;RESIDENCIAL;bajo;;alto
Santiago;300.18719464335464;200.12479642890312;COMERCIAL;bajo;;bajo
Santiago;332.5377980098548;221.6918653399032;COMERCIAL;alto;;medio
Santiago;257.50565317569607;171.67043545046405;COMERCIAL;medio;;alto
Santiago;81.27322663248287;54.182151088321916;RESIDENCIAL;alto;;alto
Santiago;304.80171849012373;203.2011456600825;COMERCIAL;alto;;medio
Santiago;199.89515955222024;133.26343970148017;INDUSTRIAL;bajo;;alto
Santiago;284.3412753799246;189.5608502532831;COMERCIAL;alto;;bajo
Santiago;154.40173700818326;102.93449133878886;RESIDENCIAL;bajo;;bajo
Santiago;295.0694463928326;196.71296426188843;COMERCIAL;medio;;medio
Santiago;130.73694165473768;87.15796110315847;RESIDENCIAL;alto;;medio
Santiago;253.49741765611736;168.9982784374116;COMERCIAL;bajo;;alto
Santiago;321.1438088244865;214.09587254965768;COMERCIAL;medio;;bajo
Santiago;87.54628063705799;58.364187091371996;RESIDENCIAL;alto;;bajo
Santiago;187.2045893902811;124.80305959352073;COMERCIAL;alto;;alto
Santiago;122.79779466582274;81.86519644388183;RESIDENCIAL;medio;;alto
Santiago;261.99544937081663;174.6636329138778;COMERCIAL;alto;;medio
Santiago;95.46495535692786;63.643303571285244;RESIDENCIAL;alto;corte;bajo
Santiago;209.1178586410549;139.4119057607033;INDUSTRIAL;alto;;alto
Santiago;102.00685169213364;68.00456779475576;RESIDENCIAL;alto;;alto
Santiago;276.03446027381466;184.02297351587646;COMERCIAL;bajo;;alto
Santiago;237.92590479630923;158.61726986420615;INDUSTRIAL;bajo;;alto
Santiago;306.16061051003226;204.10707367335485;INDUSTRIAL;bajo;;bajo
Santiago;72.15732597595066;48.104883983967106;RESIDENCIAL;alto;;alto
Santiago;205.6057335487254;137.0704890324836;COMERCIAL;alto;;alto
Santiago;281.9261411196911;187.9507607464608;COMERCIAL;alto;;alto
Santiago;118.63359343065889;79.08906228710595;RESIDENCIAL;medio;;medio
Santiago;174.16491139667355;116.1099409311157;RESIDENCIAL;bajo;;medio
Santiago;293.3945240796107;195.59634938640713;COMERCIAL;bajo;;bajo
Santiago;270.9441825986452;180.6294550657635;INDUSTRIAL;alto;corte;medio
Santiago;260.9450381531093;173.96335876873957;INDUSTRIAL;alto;;medio
Santiago;110.10039218974019;73.40026145982681;RESIDENCIAL;bajo;;bajo
Santiago;293.1722390958304;195.44815939722028;COMERCIAL;alto;;bajo
Santiago;113.53077353015696;75.68718235343799;RESIDENCIAL;medio;;alto
Santiago;244.4617007569672;162.9744671713115;COMERCIAL;medio;;alto
Santiago;96.7793492173177;64.51956614487847;RESIDENCIAL;medio;;medio
Santiago;277.1572026746141;184.77146844974277;INDUSTRIAL;alto;;medio
Santiago;249.9039166084308;166.60261107228723;INDUSTRIAL;alto;;bajo
Santiago;105.82008021913421;70.54672014608948;RESIDENCIAL;medio;;bajo
Santiago;199.5528817696363;133.03525451309085;INDUSTRIAL;medio;;alto
Santiago;278.1383083593243;185.42553890621622;COMERCIAL;bajo;;medio
Santiago;259.55493675493483;173.03662450328991;INDUSTRIAL;medio;;medio
Santiago;306.09081144559275;204.06054096372853;COMERCIAL;alto;;medio
Santiago;264.3025441311519;176.20169608743458;INDUSTRIAL;alto;;medio
Santiago;277.9684729938362;185.31231532922416;INDUSTRIAL;alto;;medio
Santiago;114.27076635651173;76.18051090434116;RESIDENCIAL;bajo;;alto
Santiago;281.20692394235056;187.47128262823372;INDUSTRIAL;bajo;;medio
Santiago;301.20536208622127;200.80357472414755;COMERCIAL;bajo;;bajo
Santiago;276.8599348365569;184.57328989103792;COMERCIAL;alto;;medio
Santiago;289.6067189264439;193.0711459509626;COMERCIAL;medio;;bajo
Santiago;105.15692808201955;70.10461872134637;RESIDENCIAL;alto;;bajo
Santiago;304.139068728084;202.75937915205603;INDUSTRIAL;bajo;;medio
Santiago;195.76756670827768;130.5117111388518;COMERCIAL;medio;;alto
Santiago;303.9245370808729;202.6163580539153;COMERCIAL;medio;pico;bajo
Santiago;260.99800704638943;173.99867136425965;COMERCIAL;medio;;alto
Santiago;145.41530148353584;96.94353432235724;RESIDENCIAL;alto;;bajo
Santiago;64.54868269886326;43.03245513257551;RESIDENCIAL;bajo;;bajo
Santiago;298.042090598662;198.6947270657747;COMERCIAL;alto;;bajo
Santiago;37.72032137141931;25.146880914279542;RESIDENCIAL;medio;;alto
Santiago;263.48411215277565;175.65607476851713;INDUSTRIAL;medio;;alto
Santiago;286.55608349256477;191.0373889950432;COMERCIAL;medio;;medio
Santiago;153.50304182989458;102.33536121992972;RESIDENCIAL;medio;;medio
Santiago;293.91636159489326;195.94424106326218;INDUSTRIAL;bajo;;medio
Santiago;108.72477438552042;72.48318292368029;RESIDENCIAL;bajo;;bajo
Santiago;152.0646917120257;101.37646114135048;RESIDENCIAL;alto;;bajo
Santiago;259.642093250599;173.0947288337327;COMERCIAL;alto;;medio
Santiago;139.89104584587685;93.26069723058458;RESIDENCIAL;bajo;;medio
Santiago;303.07100566559853;202.04733711039904;COMERCIAL;alto;;bajo
Santiago;291.60702082423626;194.40468054949085;INDUSTRIAL;bajo;;bajo
Santiago;238.52087590435633;159.01391726957092;INDUSTRIAL;bajo;;alto
Santiago;265.08805033076237;176.7253668871749;COMERCIAL;alto;;medio
Santiago;327.59933878814985;218.39955919209993;COMERCIAL;medio;;bajo
Santiago;102.48632484539696;68.32421656359797;RESIDENCIAL;medio;;bajo
Santiago;266.61211509474293;177.74141006316196;COMERCIAL;alto;;medio
Santiago;298.18950885640584;198.79300590427056;INDUSTRIAL;medio;;bajo
Santiago;227.5223799095825;151.68158660638832;INDUSTRIAL;medio;;bajo
Santiago;226.43826948677483;150.95884632451654;COMERCIAL;alto;;alto
Santiago;325.9570631375274;217.30470875835164;INDUSTRIAL;medio;;medio
Santiago;232.0814646635994;154.72097644239963;COMERCIAL;alto;pico;bajo
Santiago;249.4825599520365;166.32170663469103;COMERCIAL;alto;;alto
Santiago;130.13176537124625;86.7545102474975;RESIDENCIAL;medio;;bajo
Santiago;328.22804694379784;218.81869796253193;COMERCIAL;alto;;medio
Santiago;295.1607488061152;196.77383253741013;COMERCIAL;alto;;bajo
Santiago;198.23141314549727;132.15427543033152;COMERCIAL;alto;;alto
Santiago;274.1343200303378;182.75621335355854;COMERCIAL;medio;;bajo
Santiago;296.806589694462;197.87105979630803;COMERCIAL;bajo;;medio
Santiago;320.37829793629476;213.58553195752984;COMERCIAL;alto;;medio
Santiago;103.14947222345506;68.76631481563672;RESIDENCIAL;alto;;bajo
Santiago;158.88211878474473;105.92141252316317;RESIDENCIAL;medio;;bajo
Santiago;141.3163194382242;94.21087962548282;RESIDENCIAL;bajo;;bajo
Santiago;249.9914833394761;166.66098889298408;INDUSTRIAL;medio;;medio
Santiago;237.2653550804245;158.17690338694968;COMERCIAL;bajo;;alto
Santiago;133.78544408969364;89.19029605979577;RESIDENCIAL;medio;;bajo
Santiago;198.55249186230168;132.36832790820114;INDUSTRIAL;alto;;alto
Santiago;281.3275355107574;187.55169034050496;COMERCIAL;bajo;;bajo
Santiago;121.28145211489988;80.85430140993327;RESIDENCIAL;bajo;;medio
Santiago;306.8991114798922;204.5994076532615;INDUSTRIAL;alto;;medio
Santiago;255.87898357121577;170.5859890474772;INDUSTRIAL;bajo;;medio
Santiago;287.8264981880747;191.88433212538317;COMERCIAL;medio;;medio
Santiago;265.6233705364104;177.0822470242736;INDUSTRIAL;bajo;;bajo
Santiago;237.851506661061;158.56767110737403;INDUSTRIAL;bajo;;alto
Santiago;107.51157719182585;71.67438479455056;RESIDENCIAL;medio;;alto
Santiago;210.3412750927489;140.22751672849927;COMERCIAL;medio;;alto
Santiago;143.09363948312225;95.39575965541484;RESIDENCIAL;medio;;medio
Santiago;124.76170064610045;83.17446709740031;RESIDENCIAL;medio;;alto
Santiago;125.28586726664976;83.52391151109985;RESIDENCIAL;alto;;bajo
Santiago;297.54455301862833;198.36303534575225;COMERCIAL;alto;;medio
Santiago;123.77643908139333;82.51762605426222;RESIDENCIAL;medio;;bajo
Santiago;315.90369972315426;210.60246648210287;COMERCIAL;bajo;;bajo
Santiago;207.60892837960878;138.4059522530725;INDUSTRIAL;bajo;;alto
Santiago;372.66001317815744;248.4400087854383;INDUSTRIAL;bajo;;medio
Santiago;88.24860282741076;58.83240188494051;RESIDENCIAL;bajo;;alto
Santiago;306.66827831775583;204.4455188785039;INDUSTRIAL;medio;;bajo
Santiago;98.26692997277407;65.51128664851605;RESIDENCIAL;medio;;alto
Santiago;262.73435085585817;175.15623390390547;COMERCIAL;medio;;bajo
Santiago;97.03069367777785;64.68712911851857;RESIDENCIAL;alto;;alto
Santiago;334.8386358008825;223.22575720058836;INDUSTRIAL;bajo;;medio
Santiago;249.52055605864237;166.34703737242828;COMERCIAL;bajo;;alto
Santiago;107.28945284980429;71.52630189986954;RESIDENCIAL;alto;;alto
Santiago;272.8218049679182;181.88120331194548;INDUSTRIAL;alto;;medio
Santiago;187.64406929670207;125.0960461978014;RESIDENCIAL;bajo;;medio
Santiago;103.74047210032948;69.160314733553;RESIDENCIAL;bajo;;alto
Santiago;147.97281149552776;98.64854099701853;RESIDENCIAL;alto;;alto
Santiago;243.7790629326725;162.51937528844837;COMERCIAL;alto;;alto
Santiago;127.12546229071896;84.75030819381266;RESIDENCIAL;medio;;bajo
Santiago;292.9254886252955;195.28365908353032;INDUSTRIAL;bajo;;bajo
Santiago;315.117751416461;210.07850094430734;COMERCIAL;bajo;;bajo
Santiago;303.31384551234396;202.20923034156266;INDUSTRIAL;bajo;;medio
Santiago;351.92288765633765;234.61525843755845;INDUSTRIAL;alto;;bajo
Santiago;216.78648967643952;144.5243264509597;COMERCIAL;bajo;;alto
Santiago;83.3434678548196;55.562311903213065;RESIDENCIAL;alto;;medio
Santiago;288.07432736119216;192.04955157412812;COMERCIAL;alto;;medio
Santiago;212.62760815345996;141.75173876897333;COMERCIAL;bajo;;alto
Santiago;171.2098022003407;114.13986813356048;INDUSTRIAL;bajo;;alto
Santiago;263.0570298974103;175.3713532649402;INDUSTRIAL;medio;;bajo
Santiago;346.4497720335174;230.9665146890116;COMERCIAL;alto;;bajo
Santiago;334.43609605581025;222.9573973705402;COMERCIAL;alto;;bajo
Santiago;306.3621678206305;204.24144521375365;INDUSTRIAL;medio;;bajo
Santiago;330.7671241168581;220.51141607790544;INDUSTRIAL;alto;;bajo
Santiago;87.89682374672408;58.59788249781606;RESIDENCIAL;bajo;;alto
Santiago;267.8288003783463;178.55253358556422;COMERCIAL;medio;;alto
Santiago;84.71134146953145;56.47422764635431;RESIDENCIAL;alto;;alto
Santiago;110.37937596714326;73.58625064476217;RESIDENCIAL;medio;;alto
Santiago;238.7268448777548;159.1512299185032;INDUSTRIAL;alto;;alto
Santiago;227.85998447663906;151.90665631775937;INDUSTRIAL;bajo;;alto
Santiago;216.213283922535;144.14218928169;INDUSTRIAL;medio;;alto
Santiago;123.00918965579092;82.00612643719396;RESIDENCIAL;medio;;alto
Santiago;314.55443950699674;209.70295967133117;COMERCIAL;medio;;bajo
Santiago;227.66520703476337;151.77680468984224;COMERCIAL;medio;;bajo
Santiago;144.1607189997545;96.10714599983633;RESIDENCIAL;medio;;bajo
Santiago;248.7050762861506;165.80338419076708;COMERCIAL;medio;;alto
Santiago;324.5761607736435;216.384107182429;COMERCIAL;medio;;medio
Santiago;264.3577537717733;176.23850251451552;COMERCIAL;medio;;alto
Santiago;87.512079887151;58.341386591434;RESIDENCIAL;medio;;alto
Santiago;284.8617445772174;189.90782971814494;INDUSTRIAL;medio;;medio
Santiago;270.5033667439828;180.33557782932186;COMERCIAL;medio;;medio
Santiago;274.38677125729924;182.92451417153285;COMERCIAL;alto;;bajo
Santiago;96.6641497723363;64.44276651489086;RESIDENCIAL;bajo;;alto
Santiago;131.7855045365103;87.8570030243402;RESIDENCIAL;medio;;alto
Santiago;222.80359081910245;148.53572721273497;COMERCIAL;medio;;alto
Santiago;305.38941921479;203.59294614319336;COMERCIAL;bajo;;medio
Santiago;136.8382421522416;91.22549476816108;RESIDENCIAL;bajo;;bajo
Santiago;284.90660309094187;189.93773539396125;COMERCIAL;medio;;bajo
Santiago;259.07996879522824;172.71997919681885;COMERCIAL;bajo;;bajo
Santiago;182.03343271207257;121.3556218080484;COMERCIAL;bajo;;alto
Santiago;220.400478166952;146.93365211130137;INDUSTRIAL;bajo;;alto
Santiago;241.6216866526344;161.0811244350896;INDUSTRIAL;bajo;;alto
Santiago;222.87697306103408;148.58464870735608;INDUSTRIAL;medio;;alto
Santiago;133.3598575642995;88.906571709533;RESIDENCIAL;bajo;;medio
Santiago;296.09778730351115;197.39852486900745;COMERCIAL;alto;;medio
Santiago;353.2885183794319;235.52567891962127;COMERCIAL;medio;;medio
Santiago;283.6939940441139;189.12932936274262;INDUSTRIAL;alto;;bajo
Santiago;279.07119312608563;186.04746208405712;INDUSTRIAL;medio;;medio
Santiago;80.23002673366128;53.48668448910752;RESIDENCIAL;alto;;alto
Santiago;231.49153361491705;154.32768907661136;INDUSTRIAL;alto;;alto
Santiago;247.92602563629217;165.28401709086145;COMERCIAL;alto;;alto
Santiago;214.00464552540492;142.6697636836033;INDUSTRIAL;bajo;;alto
Santiago;212.12410127207153;141.41606751471437;COMERCIAL;medio;;alto
Santiago;88.80613130656583;59.204087537710556;RESIDENCIAL;alto;;bajo
Santiago;194.20183443785723;129.46788962523814;RESIDENCIAL;alto;;medio
Santiago;254.2897589121731;169.52650594144876;INDUSTRIAL;bajo;;alto
Santiago;92.41295684031208;61.60863789354139;RESIDENCIAL;alto;;medio
Santiago;219.81612583130072;146.54408388753382;COMERCIAL;alto;;alto
Santiago;232.44715807644383;154.96477205096255;COMERCIAL;medio;;alto
Santiago;108.64670670532458;72.43113780354973;RESIDENCIAL;bajo;;bajo
Santiago;96.56126238051333;64.37417492034221;RESIDENCIAL;medio;;bajo
Santiago;125.14899285051737;83.43266190034493;RESIDENCIAL;bajo;;medio
Santiago;112.28929645565877;74.8595309704392;RESIDENCIAL;alto;;bajo
Santiago;256.87225906861363;171.2481727124091;COMERCIAL;bajo;;bajo
Santiago;306.2591836943087;204.17278912953918;COMERCIAL;bajo;;medio
Santiago;314.4326696482121;209.62177976547474;INDUSTRIAL;medio;;bajo
Santiago;121.4961205887231;80.99741372581542;RESIDENCIAL;alto;;bajo
Santiago;257.70971806388053;171.8064787092537;INDUSTRIAL;medio;;alto
Santiago;276.12457904802653;184.08305269868436;COMERCIAL;bajo;;medio
Santiago;246.71742175632374;164.4782811708825;INDUSTRIAL;alto;;bajo
Santiago;233.70454042644516;155.80302695096347;COMERCIAL;alto;;alto
Santiago;313.64016378845645;209.09344252563767;COMERCIAL;bajo;;bajo
Santiago;220.09707006867552;146.73138004578368;INDUSTRIAL;alto;;alto
Santiago;271.5523404535097;181.03489363567314;COMERCIAL;alto;;alto
Santiago;150.00608178023788;100.00405452015859;RESIDENCIAL;bajo;;alto
Santiago;239.73628389158347;159.82418926105566;INDUSTRIAL;bajo;;alto
Santiago;110.50002506208519;73.66668337472346;RESIDENCIAL;medio;;alto
Santiago;320.74059928406206;213.82706618937473;INDUSTRIAL;bajo;;medio
Santiago;206.2901862377821;137.52679082518807;INDUSTRIAL;bajo;;alto
Santiago;269.7226692419349;179.81511282795663;INDUSTRIAL;bajo;;bajo
Santiago;353.7227516129656;235.8151677419771;INDUSTRIAL;bajo;;bajo
Santiago;310.6707148949521;207.11380992996806;INDUSTRIAL;bajo;;bajo
Santiago;269.16162526152135;179.44108350768093;COMERCIAL;medio;;bajo
Santiago;285.656226754923;190.43748450328204;COMERCIAL;alto;;alto
Santiago;311.27903798595963;207.51935865730644;INDUSTRIAL;alto;pico;medio
Santiago;210.60815222843576;140.4054348189572;COMERCIAL;bajo;;alto
Santiago;336.6141410365351;224.4094273576901;COMERCIAL;medio;;bajo
Santiago;306.6904491689459;204.46029944596398;COMERCIAL;medio;;bajo
Santiago;238.79723106055425;159.19815404036953;COMERCIAL;medio;;alto
Santiago;344.59724129628967;229.73149419752644;INDUSTRIAL;bajo;;medio
Santiago;237.3091461810115;158.2060974540077;INDUSTRIAL;bajo;;medio
Santiago;257.120978336514;171.41398555767603;COMERCIAL;bajo;;bajo
Santiago;244.8173333030341;163.21155553535607;COMERCIAL;medio;;bajo
Santiago;82.29846459046388;54.86564306030925;RESIDENCIAL;medio;;alto
Santiago;252.89393165126333;168.59595443417558;INDUSTRIAL;alto;;alto
Santiago;236.3544265126498;157.5696176750999;COMERCIAL;medio;;alto
Santiago;337.04808627461705;224.69872418307807;COMERCIAL;bajo;;bajo
Santiago;311.918109685478;207.94540645698535;COMERCIAL;bajo;;medio
Santiago;78.03543320282469;52.02362213521647;RESIDENCIAL;alto;;alto
Santiago;296.38201377522296;197.588009183482;INDUSTRIAL;alto;;bajo
Santiago;291.7718865998003;194.51459106653357;COMERCIAL;bajo;;medio
Santiago;254.40568984114495;169.60379322742997;INDUSTRIAL;bajo;;medio
Santiago;265.89305643562716;177.26203762375144;COMERCIAL;bajo;;alto
Santiago;292.6369494747356;195.09129964982375;COMERCIAL;bajo;;bajo
Santiago;269.7941183646111;179.86274557640743;INDUSTRIAL;alto;;medio
Santiago;246.5424217851033;164.3616145234022;COMERCIAL;bajo;;alto
Santiago;193.82762206815795;129.2184147121053;INDUSTRIAL;bajo;;alto
Santiago;84.64072441964696;56.427149613097974;RESIDENCIAL;medio;;medio
Santiago;277.6619305063197;185.10795367087982;COMERCIAL;alto;;alto
Santiago;341.3450032873616;227.56333552490776;COMERCIAL;alto;;bajo
Santiago;326.7385940453551;217.8257293635701;COMERCIAL;bajo;;medio
Santiago;80.45632525717394;53.637550171449305;RESIDENCIAL;bajo;;alto
Santiago;290.5302697837327;193.6868465224885;COMERCIAL;medio;;medio
Santiago;284.08945482251715;189.39296988167814;INDUSTRIAL;bajo;;bajo
Santiago;292.426041775226;194.95069451681735;COMERCIAL;medio;;bajo
