comuna;consumo_diurno;consumo_nocturno;tipo_cliente;socioeconomico;evento_anomalo;eficiencia_energetica
Ñuñoa;267.8153054301934;178.54353695346228;COMERCIAL;bajo;;medio
Ñuñoa;98.69680101833899;65.79786734555933;RESIDENCIAL;alto;;alto
Ñuñoa;298.4589788361532;198.97265255743548;INDUSTRIAL;bajo;;bajo
Ñuñoa;112.99509627304367;75.33006418202912;RESIDENCIAL;bajo;;alto
Ñuñoa;234.12745339921707;156.08496893281142;INDUSTRIAL;bajo;;alto
Ñuñoa;68.39857414698965;45.599049431326435;RESIDENCIAL;alto;;alto
Ñuñoa;316.53599755682166;211.02399837121445;INDUSTRIAL;alto;;medio
Ñuñoa;198.6409616425724;132.42730776171493;COMERCIAL;bajo;;alto
Ñuñoa;344.30700412784967;229.5380027518998;COMERCIAL;alto;;bajo
Ñuñoa;275.33218610732325;183.55479073821553;COMERCIAL;alto;;medio
Ñuñoa;362.74671981484863;241.83114654323245;INDUSTRIAL;medio;;bajo
Ñuñoa;338.9233317604553;225.94888784030354;INDUSTRIAL;medio;;bajo
Ñuñoa;324.69919999289635;216.46613332859758;COMERCIAL;medio;;bajo
Ñuñoa;325.6014047411231;217.06760316074875;COMERCIAL;bajo;;bajo
Ñuñoa;317.94409282923095;211.96272855282064;COMERCIAL;alto;;medio
Ñuñoa;34.42353730464396;22.949024869762642;RESIDENCIAL;bajo;;bajo
Ñuñoa;94.18978317934572;62.79318878623049;RESIDENCIAL;alto;;alto
Ñuñoa;181.2006118092551;120.80040787283674;COMERCIAL;bajo;;alto
Ñuñoa;100.87965032668022;67.25310021778681;RESIDENCIAL;alto;;medio
Ñuñoa;103.28483363816962;68.85655575877975;RESIDENCIAL;bajo;;bajo
Ñuñoa;230.8154166288636;153.87694441924242;INDUSTRIAL;alto;;alto
Ñuñoa;210.38402552479212;140.2560170165281;COMERCIAL;bajo;;alto
Ñuñoa;180.27215272742026;120.18143515161351;RESIDENCIAL;bajo;;medio
Ñuñoa;240.8209287260149;160.5472858173433;INDUSTRIAL;medio;;alto
Ñuñoa;268.9997363835245;179.33315758901637;INDUSTRIAL;medio;;alto
Ñuñoa;264.25049249066603;176.1669949937774;COMERCIAL;bajo;;bajo
Ñuñoa;297.3082990304046;198.20553268693644;INDUSTRIAL;bajo;;medio
Ñuñoa;140.33781430812553;93.55854287208369;RESIDENCIAL;alto;;alto
Ñuñoa;349.2738865335676;232.84925768904506;COMERCIAL;alto;;bajo
Ñuñoa;312.0156120925343;208.01040806168953;INDUSTRIAL;alto;;bajo
Ñuñoa;266.7819132720108;177.85460884800722;INDUSTRIAL;bajo;;medio
Ñuñoa;321.9671245097706;214.64474967318043;INDUSTRIAL;alto;;medio
Ñuñoa;116.63416881094074;77.75611254062716;RESIDENCIAL;medio;;bajo
Ñuñoa;322.5600076501451;215.04000510009675;INDUSTRIAL;alto;;bajo
Ñuñoa;330.91960649010787;220.61307099340524;INDUSTRIAL;medio;;bajo
Ñuñoa;109.16248959852085;72.77499306568056;RESIDENCIAL;alto;;bajo
Ñuñoa;298.0373588628584;198.69157257523898;INDUSTRIAL;medio;;medio
Ñuñoa;106.24126168757658;70.82750779171772;RESIDENCIAL;bajo;;alto
Ñuñoa;205.62426340397403;137.08284226931605;INDUSTRIAL;bajo;;alto
Ñuñoa;303.31499594631595;202.20999729754396;COMERCIAL;alto;;bajo
Ñuñoa;290.7811159588433;193.85407730589557;INDUSTRIAL;medio;;medio
Ñuñoa;103.27452177751101;68.84968118500734;RESIDENCIAL;bajo;;bajo
Ñuñoa;154.3231176865548;102.88207845770322;RESIDENCIAL;medio;;bajo
Ñuñoa;76.71719339319833;51.14479559546555;RESIDENCIAL;bajo;;alto
Ñuñoa;271.34424084104495;180.89616056069667;COMERCIAL;bajo;;medio
Ñuñoa;89.62248337524703;59.74832225016469;RESIDENCIAL;alto;;alto
Ñuñoa;316.6296678185921;211.08644521239478;INDUSTRIAL;bajo;;medio
Ñuñoa;329.24912848894417;219.49941899262944;COMERCIAL;alto;;medio
Ñuñoa;328.7807291649576;219.1871527766384;COMERCIAL;bajo;corte;bajo
Ñuñoa;391.2065929680788;260.8043953120525;INDUSTRIAL;alto;;bajo
Ñuñoa;233.74302804643605;155.82868536429072;COMERCIAL;alto;;alto
Ñuñoa;263.7272675833177;175.8181783888785;INDUSTRIAL;bajo;;alto
Ñuñoa;81.06665014478911;54.04443342985941;RESIDENCIAL;bajo;;alto
Ñuñoa;272.4075300904054;181.60502006027028;INDUSTRIAL;alto;;alto
Ñuñoa;111.97198225701071;74.64798817134049;RESIDENCIAL;medio;;medio
Ñuñoa;252.8771959665693;168.58479731104623;COMERCIAL;bajo;;medio
Ñuñoa;139.65097646856526;93.10065097904352;RESIDENCIAL;alto;;medio
Ñuñoa;108.05124711588583;72.03416474392388;RESIDENCIAL;bajo;;medio
Ñuñoa;236.35142454325427;157.56761636216953;COMERCIAL;alto;;bajo
Ñuñoa;314.5147713553212;209.67651423688082;INDUSTRIAL;medio;;bajo
Ñuñoa;105.87348549975579;70.58232366650387;RESIDENCIAL;bajo;;bajo
Ñuñoa;252.1284454820869;168.08563032139128;INDUSTRIAL;alto;;alto
Ñuñoa;325.2494444258493;216.8329629505662;INDUSTRIAL;alto;;medio
Ñuñoa;110.05865534964653;73.37243689976435;RESIDENCIAL;alto;;alto
Ñuñoa;270.2594627944205;180.17297519628033;COMERCIAL;medio;;medio
Ñuñoa;109.02854086624362;72.68569391082909;RESIDENCIAL;bajo;;bajo
Ñuñoa;134.27833282136876;89.5188885475792;RESIDENCIAL;alto;;medio
Ñuñoa;226.6207369898868;151.08049132659121;INDUSTRIAL;bajo;;alto
Ñuñoa;211.2228795629757;140.81525304198382;COMERCIAL;medio;;alto
Ñuñoa;301.0489517704882;200.6993011803255;COMERCIAL;bajo;;bajo
Ñuñoa;283.23991863640344;188.82661242426897;COMERCIAL;medio;;bajo
Ñuñoa;248.95801268529408;165.97200845686274;COMERCIAL;medio;;medio
Ñuñoa;213.53357156902112;142.3557143793474;INDUSTRIAL;bajo;;alto
Ñuñoa;59.963997502023645;39.97599833468243;RESIDENCIAL;bajo;;alto
Ñuñoa;99.47236805099784;66.31491203399857;RESIDENCIAL;alto;;alto
Ñuñoa;213.70284840293334;142.46856560195556;INDUSTRIAL;bajo;;alto
Ñuñoa;237.56125634872427;158.37417089914953;COMERCIAL;alto;corte;alto
Ñuñoa;266.9391127053735;177.959408470249;COMERCIAL;alto;;alto
Ñuñoa;336.2370162694087;224.15801084627248;INDUSTRIAL;alto;;bajo
Ñuñoa;136.88604491566866;91.25736327711246;RESIDENCIAL;alto;;medio
Ñuñoa;152.07604151930568;101.38402767953713;RESIDENCIAL;bajo;;bajo
Ñuñoa;300.1206685676779;200.08044571178527;COMERCIAL;alto;;medio
Ñuñoa;271.76872338347175;181.1791489223145;INDUSTRIAL;medio;;alto
Ñuñoa;220.46072761081447;146.97381840720968;COMERCIAL;medio;;alto
Ñuñoa;129.08016311443077;86.0534420762872;RESIDENCIAL;bajo;;alto
Ñuñoa;108.60902139245727;72.40601426163818;RESIDENCIAL;alto;;alto
Ñuñoa;156.91159383195586;104.60772922130391;RESIDENCIAL;alto;;medio
Ñuñoa;217.2982560506673;144.86550403377822;COMERCIAL;bajo;;alto
Ñuñoa;247.2501558739625;164.83343724930836;INDUSTRIAL;medio;;alto
Ñuñoa;291.0654688939224;194.0436459292816;COMERCIAL;bajo;;bajo
Ñuñoa;84.52481282078928;56.34987521385953;RESIDENCIAL;bajo;;medio
Ñuñoa;56.7895872874158;37.859724858277204;RESIDENCIAL;alto;;alto
Ñuñoa;232.0106225054361;154.6737483369574;INDUSTRIAL;alto;;alto
Ñuñoa;238.65900741311893;159.1060049420793;COMERCIAL;alto;;medio
Ñuñoa;192.6041382082652;128.40275880551016;INDUSTRIAL;medio;;alto
Ñuñoa;123.51587720542584;82.34391813695056;RESIDENCIAL;medio;;bajo
Ñuñoa;293.60093836106284;195.73395890737524;INDUSTRIAL;alto;;medio
Ñuñoa;159.25560981991597;106.17040654661066;RESIDENCIAL;medio;;medio
Ñuñoa;73.9942541176967;49.32950274513114;RESIDENCIAL;alto;;bajo
Ñuñoa;274.44145559786904;182.96097039857938;INDUSTRIAL;bajo;;bajo
Ñuñoa;337.1207820627259;224.74718804181725;INDUSTRIAL;medio;;bajo
Ñuñoa;296.10844722258497;197.40563148172333;INDUSTRIAL;bajo;;bajo
Ñuñoa;105.61310367361484;70.40873578240989;RESIDENCIAL;bajo;;bajo
Ñuñoa;151.6964146681809;101.1309431121206;RESIDENCIAL;bajo;;medio
Ñuñoa;251.18048509705827;167.4536567313722;COMERCIAL;alto;;alto
Ñuñoa;86.6519193097962;57.76794620653081;RESIDENCIAL;bajo;;bajo
Ñuñoa;266.18574636888144;177.45716424592098;INDUSTRIAL;alto;;alto
Ñuñoa;239.7012548693018;159.80083657953458;COMERCIAL;bajo;;medio
Ñuñoa;249.3696887019827;166.24645913465517;COMERCIAL;bajo;corte;bajo
Ñuñoa;278.3181622971917;185.54544153146114;COMERCIAL;medio;;bajo
Ñuñoa;308.5994360437073;205.73295736247155;INDUSTRIAL;alto;;medio
Ñuñoa;286.6160809859449;191.07738732396328;INDUSTRIAL;medio;;bajo
Ñuñoa;267.8814216090692;178.58761440604616;INDUSTRIAL;alto;;medio
Ñuñoa;245.12173499396974;163.41448999597984;COMERCIAL;medio;;alto
Ñuñoa;62.79129585497051;41.86086390331368;RESIDENCIAL;alto;;medio
Ñuñoa;210.39467125687239;140.26311417124825;INDUSTRIAL;bajo;;alto
Ñuñoa;96.53921985508913;64.35947990339275;RESIDENCIAL;medio;;medio
Ñuñoa;278.92128999356834;185.9475266623789;INDUSTRIAL;medio;;bajo
Ñuñoa;322.3123470698027;214.87489804653515;COMERCIAL;medio;;bajo
Ñuñoa;106.88707596677045;71.25805064451365;RESIDENCIAL;medio;pico;medio
Ñuñoa;77.24418253363379;51.49612168908919;RESIDENCIAL;bajo;;medio
Ñuñoa;237.77309810144456;158.51539873429638;COMERCIAL;alto;;alto
Ñuñoa;327.1898848082618;218.12658987217458;COMERCIAL;alto;;medio
Ñuñoa;243.08805343778621;162.0587022918575;INDUSTRIAL;bajo;pico;alto
Ñuñoa;226.44315192356547;150.962101282377;COMERCIAL;medio;;alto
Ñuñoa;263.0057384385244;175.33715895901628;COMERCIAL;bajo;;alto
Ñuñoa;105.48575447760017;70.32383631840013;RESIDENCIAL;bajo;;medio
Ñuñoa;143.67269703861905;95.78179802574604;RESIDENCIAL;alto;;bajo
Ñuñoa;263.58595359050474;175.72396906033651;COMERCIAL;bajo;;bajo
Ñuñoa;330.5799743976391;220.3866495984261;COMERCIAL;bajo;;bajo
Ñuñoa;93.50288946498854;62.3352596433257;RESIDENCIAL;bajo;pico;bajo
Ñuñoa;340.10583665459393;226.73722443639596;INDUSTRIAL;alto;;medio
Ñuñoa;288.2375048152297;192.1583365434865;INDUSTRIAL;alto;;bajo
Ñuñoa;141.77313705460094;94.51542470306731;RESIDENCIAL;alto;;bajo
Ñuñoa;234.77701182253918;156.51800788169282;COMERCIAL;medio;;alto
Ñuñoa;72.13573591108461;48.09049060738975;RESIDENCIAL;bajo;;medio
Ñuñoa;262.4444601638064;174.96297344253762;INDUSTRIAL;alto;;alto
Ñuñoa;265.42975279875947;176.9531685325063;COMERCIAL;bajo;;bajo
Ñuñoa;65.97883198356276;43.98588798904184;RESIDENCIAL;medio;;alto
Ñuñoa;90.12986377712737;60.08657585141825;RESIDENCIAL;alto;;bajo
Ñuñoa;213.27219970077925;142.18146646718617;COMERCIAL;medio;;alto
Ñuñoa;288.0655449354245;192.04369662361634;COMERCIAL;bajo;;medio
Ñuñoa;268.2016211946909;178.80108079646064;COMERCIAL;medio;;alto
Ñuñoa;264.4532700809626;176.3021800539751;INDUSTRIAL;bajo;;medio
Ñuñoa;121.80058660008606;81.20039106672405;RESIDENCIAL;bajo;;medio
Ñuñoa;104.14437619892864;69.4295841326191;RESIDENCIAL;alto;;bajo
Ñuñoa;273.36993466065127;182.24662310710087;INDUSTRIAL;alto;;bajo
Ñuñoa;113.51396659836337;75.67597773224225;RESIDENCIAL;medio;;alto
Ñuñoa;322.77941205357246;215.18627470238167;INDUSTRIAL;medio;;bajo
Ñuñoa;91.39747414219903;60.93164942813269;RESIDENCIAL;bajo;;alto
Ñuñoa;216.13086033289605;144.08724022193073;COMERCIAL;bajo;;alto
Ñuñoa;55.50111837102523;37.000745580683486;RESIDENCIAL;bajo;;alto
Ñuñoa;297.94780692443095;198.631871282954;COMERCIAL;bajo;;bajo
Ñuñoa;302.2321964424115;201.48813096160768;INDUSTRIAL;bajo;;bajo
Ñuñoa;312.1424642816964;208.0949761877976;INDUSTRIAL;medio;;bajo
Ñuñoa;248.645403191784;165.76360212785602;COMERCIAL;bajo;;alto
Ñuñoa;263.8524199483035;175.90161329886902;COMERCIAL;bajo;;medio
Ñuñoa;294.41562051182814;196.27708034121878;INDUSTRIAL;bajo;;bajo
Ñuñoa;92.57704739456774;61.7180315963785;RESIDENCIAL;bajo;;alto
Ñuñoa;312.7114603340503;208.4743068893669;COMERCIAL;alto;;medio
Ñuñoa;243.1536614269855;162.1024409513237;COMERCIAL;alto;;alto
Ñuñoa;95.03191230167212;63.35460820111476;RESIDENCIAL;alto;;alto
Ñuñoa;263.5428458805596;175.69523058703973;INDUSTRIAL;alto;;medio
Ñuñoa;259.04604406080153;172.69736270720105;INDUSTRIAL;bajo;;alto
Ñuñoa;262.9662522533559;175.3108348355706;INDUSTRIAL;bajo;;alto
Ñuñoa;301.1201769932365;200.74678466215767;INDUSTRIAL;medio;;medio
Ñuñoa;73.02996089694832;48.68664059796555;RESIDENCIAL;medio;;bajo
Ñuñoa;201.7474569156374;134.49830461042492;INDUSTRIAL;bajo;;alto
Ñuñoa;267.6475660159983;178.4317106773322;INDUSTRIAL;medio;;alto
Ñuñoa;326.14643931316687;217.43095954211128;INDUSTRIAL;bajo;;medio
Ñuñoa;290.0729172012541;193.38194480083607;INDUSTRIAL;alto;;alto
Ñuñoa;147.8988411668478;98.59922744456522;RESIDENCIAL;bajo;;medio
Ñuñoa;253.0862855573439;168.7241903715626;COMERCIAL;medio;;alto
Ñuñoa;314.0078095815637;209.33853972104248;COMERCIAL;bajo;;bajo
Ñuñoa;300.020335374689;200.01355691645938;COMERCIAL;medio;;bajo
Ñuñoa;272.32023653793567;181.5468243586238;COMERCIAL;medio;;bajo
Ñuñoa;142.69582185149758;95.13054790099841;RESIDENCIAL;medio;;medio
Ñuñoa;316.59188691973753;211.0612579464917;INDUSTRIAL;bajo;;medio
Ñuñoa;263.4329500249849;175.62196668332328;COMERCIAL;bajo;;alto
Ñuñoa;278.4415971408719;185.62773142724797;COMERCIAL;bajo;;bajo
Ñuñoa;102.58111075105533;68.38740716737023;RESIDENCIAL;medio;;medio
Ñuñoa;225.30291235929744;150.20194157286497;INDUSTRIAL;medio;;alto
Ñuñoa;249.4130154973297;166.27534366488646;COMERCIAL;bajo;;alto
Ñuñoa;111.62310980976937;74.41540653984626;RESIDENCIAL;bajo;;alto
Ñuñoa;108.51906869169375;72.3460457944625;RESIDENCIAL;alto;;medio
Ñuñoa;345.8248614893535;230.54990765956902;COMERCIAL;bajo;;bajo
Ñuñoa;297.98602275444523;198.65734850296352;INDUSTRIAL;alto;;bajo
Ñuñoa;296.9519782273563;197.9679854849042;COMERCIAL;alto;;medio
Ñuñoa;341.383996292395;227.5893308615967;COMERCIAL;bajo;;medio
Ñuñoa;256.6982263549806;171.1321509033204;INDUSTRIAL;alto;;medio
Ñuñoa;325.6674344229;217.11162294860003;COMERCIAL;bajo;;medio
Ñuñoa;274.08197291358925;182.72131527572617;COMERCIAL;alto;;bajo
Ñuñoa;243.17499506946876;162.11666337964584;INDUSTRIAL;medio;;bajo
Ñuñoa;297.77444698317754;198.51629798878506;COMERCIAL;bajo;;bajo
Ñuñoa;161.29592215383727;107.53061476922485;RESIDENCIAL;medio;;medio
Ñuñoa;313.3586432592778;208.9057621728519;COMERCIAL;medio;;bajo
Ñuñoa;311.0014022165388;207.3342681443592;COMERCIAL;medio;;bajo
Ñuñoa;289.1585526722829;192.77236844818862;COMERCIAL;medio;;medio
Ñuñoa;295.2057401719332;196.80382678128882;INDUSTRIAL;alto;;bajo
Ñuñoa;125.76038359382177;83.84025572921452;RESIDENCIAL;bajo;;medio
Ñuñoa;65.79987026995819;43.86658017997213;RESIDENCIAL;bajo;;alto
Ñuñoa;56.71456562884331;37.80971041922887;RESIDENCIAL;medio;;bajo
Ñuñoa;356.8006453800232;237.86709692001546;INDUSTRIAL;alto;;bajo
Ñuñoa;309.9891877513882;206.6594585009255;INDUSTRIAL;alto;;bajo
Ñuñoa;82.98098416532936;55.32065611021958;RESIDENCIAL;alto;;alto
Ñuñoa;204.26206406812838;136.17470937875225;INDUSTRIAL;medio;;alto
Ñuñoa;271.530860477888;181.02057365192533;COMERCIAL;medio;;bajo
Ñuñoa;315.4552882462121;210.30352549747474;COMERCIAL;bajo;;medio
Ñuñoa;76.07859907387571;50.71906604925047;RESIDENCIAL;medio;;alto
Ñuñoa;254.3322797846317;169.55485318975448;COMERCIAL;alto;;medio
Ñuñoa;167.89010085072337;111.92673390048226;RESIDENCIAL;alto;;bajo
Ñuñoa;248.85979072299148;165.90652714866098;INDUSTRIAL;alto;;alto
Ñuñoa;349.59878595806543;233.06585730537697;COMERCIAL;bajo;;bajo
Ñuñoa;227.56296283801774;151.70864189201185;INDUSTRIAL;alto;;alto
Ñuñoa;53.13319766596057;35.42213177730705;RESIDENCIAL;bajo;;alto
Ñuñoa;148.32385612165743;98.88257074777162;RESIDENCIAL;bajo;;bajo
Ñuñoa;245.51376957195737;163.67584638130495;INDUSTRIAL;bajo;;alto
Ñuñoa;329.28410560605874;219.52273707070586;INDUSTRIAL;alto;;bajo
Ñuñoa;236.54229383030543;157.69486255353695;INDUSTRIAL;bajo;;alto
Ñuñoa;73.89092652864792;49.26061768576528;RESIDENCIAL;alto;;medio
Ñuñoa;200.6032853207823;133.7355235471882;INDUSTRIAL;bajo;;alto
Ñuñoa;147.50392735881564;98.33595157254378;RESIDENCIAL;alto;;bajo
Ñuñoa;168.99162826679773;112.6610855111985;RESIDENCIAL;bajo;;bajo
Ñuñoa;320.83099903202896;213.8873326880193;INDUSTRIAL;alto;;medio
Ñuñoa;289.1246804859126;192.74978699060844;COMERCIAL;alto;;bajo
Ñuñoa;247.0338313693307;164.68922091288715;COMERCIAL;alto;;alto
