comuna;consumo_diurno;consumo_nocturno;tipo_cliente;socioeconomico;evento_anomalo;eficiencia_energetica;consumo_total;beneficiario;aporte;ajuste_tarifario
San Bernardo;171.36127637055205;114.24085091370137;RESIDENCIAL;alto;;medio;285.6021272842534;False;True;14.28010636421267
San Bernardo;275.7577280454027;183.83848536360185;COMERCIAL;medio;;bajo;459.5962134090046;False;True;22.979810670450227
San Bernardo;307.73430327788293;205.1562021852553;INDUSTRIAL;alto;;medio;512.8905054631382;False;True;25.64452527315691
San Bernardo;291.5918838058466;194.3945892038977;INDUSTRIAL;alto;;medio;485.98647300974426;False;True;24.299323650487214
San Bernardo;226.1092826396147;150.73952175974316;INDUSTRIAL;alto;;alto;376.84880439935785;False;True;18.842440219967894
San Bernardo;77.30124934205175;51.5341662280345;RESIDENCIAL;bajo;;bajo;128.83541557008624;True;False;-19.325312335512937
San Bernardo;211.05155435640643;140.70103623760428;INDUSTRIAL;medio;;alto;351.7525905940107;False;True;17.587629529700536
San Bernardo;330.45096841512725;220.30064561008487;INDUSTRIAL;bajo;;bajo;550.7516140252121;False;True;27.537580701260605
San Bernardo;255.8019271619585;170.53461810797236;INDUSTRIAL;medio;;alto;426.33654526993087;False;True;21.316827263496542
San Bernardo;322.64401682615954;215.09601121743967;INDUSTRIAL;alto;;medio;537.7400280435992;False;True;26.88700140217996
San Bernardo;302.2536596497662;201.5024397665108;COMERCIAL;bajo;;bajo;503.756099416277;False;True;25.18780497081385
San Bernardo;276.0905281378267;184.0603520918845;COMERCIAL;alto;;alto;460.1508802297112;False;True;23.00754401148556
San Bernardo;103.48914986711016;68.99276657807344;RESIDENCIAL;medio;;medio;172.4819164451836;False;True;8.62409582225918
San Bernardo;260.53471305337723;173.6898087022515;INDUSTRIAL;alto;;alto;434.22452175562876;False;True;21.711226087781437
San Bernardo;319.6408811143409;213.09392074289397;INDUSTRIAL;alto;;medio;532.7348018572349;False;True;26.636740092861743
San Bernardo;243.18998832471937;162.12665888314626;COMERCIAL;alto;;alto;405.3166472078656;False;True;20.26583236039328
San Bernardo;220.5077296628655;147.005153108577;COMERCIAL;alto;;alto;367.5128827714425;False;True;18.375644138572124
San Bernardo;116.49291751001488;77.6619450066766;RESIDENCIAL;medio;;alto;194.15486251669148;False;True;9.707743125834575
San Bernardo;88.5219476479588;59.014631765305865;RESIDENCIAL;alto;;medio;147.53657941326466;True;False;-22.130486911989703
San Bernardo;325.8726131062506;217.24840873750043;INDUSTRIAL;bajo;;bajo;543.121021843751;False;True;27.15605109218755
San Bernardo;266.9487452304833;177.9658301536556;COMERCIAL;alto;;bajo;444.9145753841389;False;True;22.245728769206945
San Bernardo;141.05127577258966;94.03418384839313;RESIDENCIAL;alto;;bajo;235.0854596209828;False;True;11.754272981049139
San Bernardo;193.56024503667672;129.0401633577845;INDUSTRIAL;bajo;;alto;322.6004083944612;False;True;16.130020419723063
San Bernardo;277.23136306029386;184.82090870686255;COMERCIAL;alto;;alto;462.0522717671564;False;True;23.102613588357823
San Bernardo;120.68566892197788;80.45711261465192;RESIDENCIAL;alto;;bajo;201.1427815366298;False;True;10.05713907683149
San Bernardo;200.28210531381552;133.52140354254368;INDUSTRIAL;alto;;alto;333.8035088563592;False;True;16.69017544281796
San Bernardo;276.10372648842736;184.06915099228493;INDUSTRIAL;bajo;;medio;460.17287748071226;False;True;23.008643874035617
San Bernardo;318.8234896889054;212.54899312593693;COMERCIAL;bajo;;medio;531.3724828148423;False;True;26.568624140742116
San Bernardo;255.86937094291943;170.57958062861297;COMERCIAL;alto;;medio;426.4489515715324;False;True;21.32244757857662
San Bernardo;122.36223477683228;81.57482318455487;RESIDENCIAL;bajo;;alto;203.93705796138715;False;True;10.196852898069357
San Bernardo;108.271037626189;72.18069175079268;RESIDENCIAL;alto;;alto;180.4517293769817;False;True;9.022586468849084
San Bernardo;139.13747749676256;92.75831833117503;RESIDENCIAL;bajo;;bajo;231.8957958279376;False;True;11.59478979139688
San Bernardo;117.09548639919709;78.06365759946472;RESIDENCIAL;bajo;;bajo;195.15914399866182;False;True;9.757957199933092
San Bernardo;227.3347369370441;151.55649129136276;COMERCIAL;alto;;alto;378.8912282284069;False;True;18.94456141142034
San Bernardo;260.89364032648353;173.92909355098902;COMERCIAL;medio;;alto;434.82273387747256;False;True;21.741136693873628
San Bernardo;271.91677079791185;181.27784719860796;COMERCIAL;alto;;medio;453.1946179965198;False;True;22.65973089982599
San Bernardo;66.62054819926085;44.41369879950724;RESIDENCIAL;bajo;;alto;111.03424699876808;True;False;-16.655137049815213
San Bernardo;304.59612721145373;203.06408480763585;INDUSTRIAL;bajo;;medio;507.6602120190896;False;True;25.38301060095448
San Bernardo;350.12673540284817;233.4178236018988;INDUSTRIAL;alto;;bajo;583.5445590047469;False;True;29.17722795023735
San Bernardo;92.95292927951589;61.96861951967725;RESIDENCIAL;bajo;;medio;154.92154879919315;False;True;7.746077439959658
San Bernardo;330.2320096864162;220.15467312427745;INDUSTRIAL;alto;;bajo;550.3866828106936;False;True;27.519334140534685
San Bernardo;309.6567739496525;206.4378492997684;INDUSTRIAL;medio;;bajo;516.0946232494209;False;True;25.804731162471043
San Bernardo;155.2100307583231;103.47335383888206;RESIDENCIAL;medio;;medio;258.68338459720513;False;True;12.934169229860256
San Bernardo;260.4435290401868;173.62901936012452;INDUSTRIAL;alto;;alto;434.0725484003113;False;True;21.703627420015565
San Bernardo;137.51408781291295;91.67605854194196;RESIDENCIAL;alto;;bajo;229.1901463548549;False;True;11.459507317742746
San Bernardo;238.6702444370209;159.11349629134727;COMERCIAL;medio;;alto;397.7837407283682;False;True;19.88918703641841
San Bernardo;126.7667972043105;84.51119813620701;RESIDENCIAL;alto;;medio;211.27799534051752;False;True;10.563899767025875
San Bernardo;243.478015051536;162.318676701024;INDUSTRIAL;alto;;medio;405.79669175256004;False;True;20.289834587628
San Bernardo;331.79240569678643;221.19493713119093;COMERCIAL;medio;;bajo;552.9873428279774;False;True;27.64936714139887
San Bernardo;103.28551593216882;68.8570106214459;RESIDENCIAL;alto;;bajo;172.14252655361472;False;True;8.607126327680737
San Bernardo;210.39017725502163;140.2601181700145;INDUSTRIAL;alto;;alto;350.6502954250361;False;True;17.532514771251805
San Bernardo;214.69702911869177;143.13135274579452;COMERCIAL;medio;;alto;357.8283818644863;False;True;17.891419093224314
San Bernardo;354.89456432775705;236.5963762185047;INDUSTRIAL;alto;corte;bajo;591.4909405462618;False;True;29.574547027313088
San Bernardo;101.40784381233398;67.60522920822267;RESIDENCIAL;bajo;;medio;169.01307302055665;False;True;8.450653651027833
San Bernardo;276.17640548987066;184.1176036599138;INDUSTRIAL;bajo;;bajo;460.2940091497845;False;True;23.014700457489226
San Bernardo;324.21664123500284;216.14442749000196;INDUSTRIAL;bajo;;bajo;540.3610687250048;False;True;27.018053436250238
San Bernardo;85.03713351025894;56.69142234017264;RESIDENCIAL;bajo;;alto;141.72855585043158;True;False;-21.259283377564735
San Bernardo;275.367599043368;183.5783993622453;COMERCIAL;medio;;medio;458.9459984056133;False;True;22.947299920280667
San Bernardo;138.9574896339175;92.63832642261168;RESIDENCIAL;medio;;alto;231.5958160565292;False;True;11.57979080282646
San Bernardo;223.68010393287904;149.12006928858602;COMERCIAL;alto;;alto;372.80017322146506;False;True;18.640008661073253
San Bernardo;343.9298911360209;229.2865940906806;COMERCIAL;medio;;medio;573.2164852267015;False;True;28.660824261335073
San Bernardo;154.96536819154105;103.31024546102738;RESIDENCIAL;alto;;bajo;258.27561365256844;False;True;12.91378068262842
San Bernardo;127.97786348338396;85.31857565558931;RESIDENCIAL;medio;;medio;213.29643913897326;False;True;10.664821956948662
San Bernardo;248.6194072273845;165.746271484923;COMERCIAL;alto;;alto;414.3656787123075;False;True;20.71828393561537
San Bernardo;224.1366997392397;149.42446649282647;INDUSTRIAL;medio;;alto;373.56116623206617;False;True;18.67805831160331
San Bernardo;284.4509111417167;189.6339407611445;COMERCIAL;medio;;bajo;474.08485190286115;False;True;23.70424259514306
San Bernardo;73.61102666774428;49.0740177784962;RESIDENCIAL;alto;;bajo;122.68504444624048;True;False;-18.40275666693607
San Bernardo;95.10775144856;63.405167632373335;RESIDENCIAL;alto;pico;alto;158.51291908093333;False;True;7.925645954046667
San Bernardo;285.9200610106815;190.61337400712105;INDUSTRIAL;medio;;medio;476.5334350178025;False;True;23.826671750890128
San Bernardo;132.38302970190017;88.25535313460011;RESIDENCIAL;medio;;medio;220.63838283650028;False;True;11.031919141825014
San Bernardo;77.74514874009309;51.83009916006206;RESIDENCIAL;medio;;alto;129.57524790015515;True;False;-19.43628718502327
San Bernardo;341.24567128791205;227.49711419194136;COMERCIAL;alto;;medio;568.7427854798534;False;True;28.43713927399267
San Bernardo;308.1769188146636;205.4512792097757;INDUSTRIAL;alto;;bajo;513.6281980244394;False;True;25.68140990122197
San Bernardo;138.49101073697082;92.32734049131388;RESIDENCIAL;alto;;medio;230.8183512282847;False;True;11.540917561414235
San Bernardo;214.23797651982943;142.8253176798863;RESIDENCIAL;medio;;medio;357.06329419971576;False;True;17.853164709985787
San Bernardo;140.12930479145174;93.4195365276345;RESIDENCIAL;bajo;;medio;233.54884131908625;False;True;11.677442065954313
San Bernardo;328.2962392680014;218.86415951200087;INDUSTRIAL;medio;;bajo;547.1603987800022;False;True;27.35801993900011
San Bernardo;338.3311437785757;225.55409585238385;INDUSTRIAL;medio;;bajo;563.8852396309596;False;True;28.194261981547978
San Bernardo;121.21663221403132;80.81108814268755;RESIDENCIAL;medio;;alto;202.02772035671887;False;True;10.101386017835944
San Bernardo;239.17807188230535;159.45204792153694;COMERCIAL;alto;;alto;398.63011980384226;False;True;19.931505990192115
San Bernardo;312.09324712495845;208.06216474997237;INDUSTRIAL;medio;;bajo;520.1554118749308;False;True;26.007770593746542
San Bernardo;114.73358532855434;76.4890568857029;RESIDENCIAL;medio;;alto;191.22264221425723;False;True;9.561132110712862
San Bernardo;241.45687353907064;160.9712490260471;INDUSTRIAL;alto;;alto;402.42812256511775;False;True;20.121406128255888
San Bernardo;367.4455318044823;244.96368786965488;INDUSTRIAL;alto;;bajo;612.4092196741371;False;True;30.620460983706856
San Bernardo;93.45087622482448;62.30058414988298;RESIDENCIAL;alto;;alto;155.75146037470745;False;True;7.787573018735372
San Bernardo;221.1077152152192;147.4051434768128;INDUSTRIAL;medio;;alto;368.512858692032;False;True;18.4256429346016
San Bernardo;205.5985857086596;137.06572380577308;INDUSTRIAL;medio;;alto;342.6643095144327;False;True;17.133215475721634
San Bernardo;203.35923992157885;135.5728266143859;INDUSTRIAL;alto;;alto;338.93206653596474;False;True;16.946603326798236
San Bernardo;241.18703262532384;160.79135508354923;COMERCIAL;bajo;;alto;401.9783877088731;False;True;20.098919385443654
San Bernardo;301.9531232801388;201.30208218675924;INDUSTRIAL;medio;;medio;503.255205466898;False;True;25.1627602733449
San Bernardo;337.39082247186764;224.92721498124516;INDUSTRIAL;alto;;bajo;562.3180374531128;False;True;28.11590187265564
San Bernardo;252.65319620785385;168.43546413856927;INDUSTRIAL;medio;;bajo;421.0886603464231;False;True;21.05443301732116
San Bernardo;302.2175315244079;201.4783543496053;COMERCIAL;medio;;bajo;503.6958858740132;False;True;25.184794293700662
San Bernardo;262.0327752459692;174.68851683064614;INDUSTRIAL;bajo;;alto;436.7212920766153;False;True;21.836064603830764
San Bernardo;331.9836856330772;221.32245708871812;COMERCIAL;alto;;bajo;553.3061427217954;False;True;27.66530713608977
San Bernardo;98.85958487403836;65.90638991602559;RESIDENCIAL;alto;;alto;164.76597479006395;False;True;8.238298739503199
San Bernardo;147.28844622405887;98.19229748270592;RESIDENCIAL;medio;;bajo;245.4807437067648;False;True;12.27403718533824
San Bernardo;256.25128102200154;170.83418734800105;INDUSTRIAL;alto;;alto;427.08546837000256;False;True;21.354273418500128
San Bernardo;144.30601918229775;96.20401278819853;RESIDENCIAL;alto;;bajo;240.51003197049627;False;True;12.025501598524814
San Bernardo;306.06864041186253;204.04576027457503;INDUSTRIAL;medio;;medio;510.11440068643753;False;True;25.505720034321875
San Bernardo;219.4621257054214;146.30808380361427;COMERCIAL;medio;;alto;365.7702095090357;False;True;18.288510475451787
San Bernardo;70.20213343529582;46.80142229019722;RESIDENCIAL;medio;;alto;117.00355572549304;True;False;-17.550533358823955
San Bernardo;97.79359257322234;65.19572838214823;RESIDENCIAL;alto;;bajo;162.98932095537057;False;True;8.149466047768529
San Bernardo;306.9534186025467;204.63561240169784;INDUSTRIAL;alto;;bajo;511.5890310042446;False;True;25.57945155021223
San Bernardo;111.52466364787466;74.34977576524977;RESIDENCIAL;bajo;;medio;185.87443941312443;False;True;9.293721970656222
San Bernardo;91.99430808694096;61.32953872462731;RESIDENCIAL;medio;;medio;153.32384681156827;False;True;7.666192340578414
San Bernardo;88.07429056528674;58.71619371019117;RESIDENCIAL;alto;;medio;146.79048427547792;True;False;-22.01857264132169
San Bernardo;263.86245027057225;175.9083001803815;COMERCIAL;bajo;;alto;439.77075045095376;False;True;21.988537522547684
San Bernardo;124.98690068054528;83.32460045369686;RESIDENCIAL;alto;;medio;208.31150113424212;False;True;10.415575056712106
San Bernardo;219.535436098038;146.356957398692;INDUSTRIAL;medio;;alto;365.89239349673;False;True;18.2946196748365
San Bernardo;120.52289708098156;80.3485980539877;RESIDENCIAL;medio;;bajo;200.87149513496928;False;True;10.043574756748464
San Bernardo;95.32353589105502;63.549023927370015;RESIDENCIAL;alto;;bajo;158.87255981842503;False;True;7.943627990921252
San Bernardo;94.81210584210385;63.208070561402565;RESIDENCIAL;medio;;bajo;158.0201764035064;False;True;7.901008820175321
San Bernardo;190.1922694681092;126.79484631207282;COMERCIAL;medio;;alto;316.987115780182;False;True;15.8493557890091
San Bernardo;280.0416639744647;186.69444264964315;INDUSTRIAL;medio;;medio;466.73610662410783;False;True;23.33680533120539
San Bernardo;263.281016674256;175.5206777828373;COMERCIAL;medio;;bajo;438.80169445709333;False;True;21.940084722854667
San Bernardo;237.0586628359632;158.03910855730885;COMERCIAL;bajo;;bajo;395.09777139327207;False;True;19.754888569663603
San Bernardo;258.54952387720607;172.36634925147075;INDUSTRIAL;bajo;;bajo;430.9158731286768;False;True;21.545793656433844
San Bernardo;233.9112088114905;155.940805874327;COMERCIAL;bajo;;alto;389.8520146858175;False;True;19.492600734290875
San Bernardo;182.6204768359025;121.74698455726838;COMERCIAL;bajo;;alto;304.36746139317086;False;True;15.218373069658542
San Bernardo;324.0372804010172;216.0248536006781;INDUSTRIAL;medio;;bajo;540.0621340016953;False;True;27.003106700084764
San Bernardo;295.5106272311216;197.0070848207477;COMERCIAL;alto;;bajo;492.5177120518693;False;True;24.625885602593467
San Bernardo;237.4203109257226;158.2802072838151;INDUSTRIAL;medio;;alto;395.7005182095377;False;True;19.785025910476882
San Bernardo;95.15225845243148;63.434838968287664;RESIDENCIAL;medio;;bajo;158.58709742071915;False;True;7.929354871035957
San Bernardo;369.39861526087793;246.26574350725195;INDUSTRIAL;medio;;medio;615.6643587681299;False;True;30.783217938406498
San Bernardo;346.52558514019006;231.0170567601267;COMERCIAL;bajo;;medio;577.5426419003168;False;True;28.877132095015842
San Bernardo;267.397829919826;178.2652199465507;COMERCIAL;medio;;medio;445.6630498663767;False;True;22.283152493318834
San Bernardo;298.0743693227742;198.7162462151828;COMERCIAL;medio;;bajo;496.790615537957;False;True;24.83953077689785
San Bernardo;309.820761528432;206.547174352288;COMERCIAL;bajo;;medio;516.36793588072;False;True;25.818396794035998
San Bernardo;142.57865706096584;95.05243804064388;RESIDENCIAL;alto;;bajo;237.63109510160973;False;True;11.881554755080488
San Bernardo;101.439319678464;67.626213118976;RESIDENCIAL;alto;;alto;169.06553279744;False;True;8.453276639872
San Bernardo;317.5466976230538;211.6977984153692;COMERCIAL;medio;;bajo;529.244496038423;False;True;26.46222480192115
San Bernardo;114.44203229512738;76.2946881967516;RESIDENCIAL;medio;;bajo;190.73672049187897;False;True;9.536836024593947
San Bernardo;83.40481457026523;55.60320971351016;RESIDENCIAL;medio;;medio;139.0080242837754;True;False;-20.85120364256631
San Bernardo;236.64037632366365;157.76025088244245;INDUSTRIAL;medio;;alto;394.4006272061061;False;True;19.720031360305303
San Bernardo;263.3499402218478;175.5666268145652;COMERCIAL;bajo;;alto;438.916567036413;False;True;21.94582835182065
San Bernardo;320.8822735499596;213.92151569997304;INDUSTRIAL;bajo;;medio;534.8037892499326;False;True;26.740189462496627
San Bernardo;274.6824986581225;183.12166577208168;COMERCIAL;bajo;;bajo;457.8041644302042;False;True;22.89020822151021
San Bernardo;130.10656445484278;86.73770963656186;RESIDENCIAL;medio;;medio;216.84427409140466;False;True;10.842213704570234
San Bernardo;251.22598697137013;167.48399131424677;COMERCIAL;alto;;alto;418.7099782856169;False;True;20.935498914280842
San Bernardo;300.4392606915897;200.29284046105985;COMERCIAL;alto;;medio;500.73210115264953;False;True;25.036605057632478
San Bernardo;272.7012795786022;181.80085305240152;INDUSTRIAL;bajo;;bajo;454.50213263100375;False;True;22.72510663155019
San Bernardo;272.5012118921261;181.6674745947508;COMERCIAL;bajo;;alto;454.1686864868769;False;True;22.708434324343845
San Bernardo;270.72557219446946;180.483714796313;COMERCIAL;bajo;;medio;451.20928699078246;False;True;22.560464349539124
San Bernardo;299.72110874066493;199.81407249377665;INDUSTRIAL;alto;;medio;499.53518123444155;False;True;24.976759061722078
San Bernardo;242.06774623944963;161.37849749296643;INDUSTRIAL;bajo;;medio;403.44624373241606;False;True;20.1723121866208
San Bernardo;309.1774270783987;206.11828471893247;COMERCIAL;bajo;;medio;515.2957117973311;False;True;25.764785589866555
San Bernardo;107.89755234189084;71.93170156126057;RESIDENCIAL;alto;;bajo;179.82925390315143;False;True;8.991462695157571
San Bernardo;118.359849016327;78.90656601088466;RESIDENCIAL;medio;;medio;197.26641502721168;False;True;9.863320751360584
San Bernardo;114.471259524836;76.31417301655733;RESIDENCIAL;alto;;alto;190.78543254139333;False;True;9.539271627069667
San Bernardo;326.5620651630112;217.7080434420075;COMERCIAL;bajo;;bajo;544.2701086050187;False;True;27.213505430250933
San Bernardo;234.99043473991892;156.66028982661263;INDUSTRIAL;medio;;alto;391.65072456653155;False;True;19.58253622832658
San Bernardo;285.3369888639991;190.2246592426661;INDUSTRIAL;alto;;alto;475.5616481066652;False;True;23.77808240533326
San Bernardo;302.4096044475937;201.6064029650625;COMERCIAL;alto;;bajo;504.0160074126562;False;True;25.20080037063281
San Bernardo;369.2003084616968;246.1335389744645;INDUSTRIAL;bajo;;medio;615.3338474361612;False;True;30.766692371808062
San Bernardo;351.954696836753;234.63646455783527;INDUSTRIAL;bajo;;bajo;586.5911613945882;False;True;29.32955806972941
San Bernardo;88.52727488680388;59.01818325786926;RESIDENCIAL;bajo;;alto;147.54545814467315;True;False;-22.131818721700974
San Bernardo;229.4537403548232;152.96916023654882;COMERCIAL;bajo;;alto;382.422900591372;False;True;19.121145029568602
San Bernardo;344.29678561159795;229.531190407732;COMERCIAL;alto;;medio;573.82797601933;False;True;28.6913988009665
San Bernardo;77.42883564919546;51.61922376613032;RESIDENCIAL;bajo;;alto;129.04805941532578;True;False;-19.35720891229887
San Bernardo;102.5480053630506;68.36533690870041;RESIDENCIAL;medio;;bajo;170.91334227175102;False;True;8.545667113587552
San Bernardo;312.11736398515063;208.0782426567671;INDUSTRIAL;medio;;medio;520.1956066419177;False;True;26.00978033209589
San Bernardo;94.66342412521637;63.1089494168109;RESIDENCIAL;medio;;alto;157.77237354202725;False;True;7.888618677101363
San Bernardo;335.99826916939884;223.99884611293257;COMERCIAL;medio;;medio;559.9971152823314;False;True;27.999855764116568
San Bernardo;118.22843346606884;78.8189556440459;RESIDENCIAL;alto;;alto;197.04738911011475;False;True;9.852369455505738
San Bernardo;282.96977725722473;188.6465181714832;INDUSTRIAL;medio;;medio;471.61629542870793;False;True;23.5808147714354
San Bernardo;59.11184881003418;39.40789920668946;RESIDENCIAL;medio;;alto;98.51974801672364;True;False;-14.777962202508546
San Bernardo;168.83646150099565;112.55764100066376;RESIDENCIAL;medio;;medio;281.3941025016594;False;True;14.069705125082969
San Bernardo;352.6076686661061;235.07177911073745;INDUSTRIAL;bajo;;medio;587.6794477768435;False;True;29.383972388842174
San Bernardo;301.61143244937784;201.07428829958525;COMERCIAL;medio;;bajo;502.6857207489631;False;True;25.134286037448156
San Bernardo;77.08019060545898;51.386793736972656;RESIDENCIAL;bajo;;alto;128.46698434243163;True;False;-19.270047651364745
San Bernardo;248.43732275049837;165.62488183366557;INDUSTRIAL;medio;;medio;414.06220458416396;False;True;20.703110229208196
San Bernardo;90.74392444539868;60.49594963026578;RESIDENCIAL;alto;;alto;151.23987407566446;False;True;7.561993703783223
San Bernardo;236.59600783940607;157.73067189293738;COMERCIAL;medio;;medio;394.32667973234345;False;True;19.716333986617173
San Bernardo;312.6507423202213;208.4338282134809;COMERCIAL;alto;;bajo;521.0845705337022;False;True;26.05422852668511
San Bernardo;309.260339919385;206.1735599462567;INDUSTRIAL;alto;;bajo;515.4338998656417;False;True;25.771694993282086
San Bernardo;269.7866633880229;179.85777559201526;COMERCIAL;alto;;bajo;449.6444389800381;False;True;22.482221949001904
San Bernardo;148.59555958993028;99.06370639328686;RESIDENCIAL;bajo;;medio;247.65926598321715;False;True;12.382963299160858
San Bernardo;136.10987940532232;90.73991960354822;RESIDENCIAL;medio;;bajo;226.84979900887055;False;True;11.342489950443529
San Bernardo;236.24389140029308;157.4959276001954;COMERCIAL;medio;;bajo;393.73981900048847;False;True;19.686990950024423
San Bernardo;206.04197438486975;137.36131625657987;INDUSTRIAL;bajo;;alto;343.40329064144964;False;True;17.17016453207248
San Bernardo;228.9055148969016;152.60367659793437;INDUSTRIAL;bajo;pico;bajo;381.50919149483593;False;True;19.075459574741796
San Bernardo;262.4673891106454;174.97825940709694;INDUSTRIAL;medio;;bajo;437.44564851774237;False;True;21.87228242588712
San Bernardo;275.90356058326046;183.935707055507;COMERCIAL;alto;;bajo;459.83926763876747;False;True;22.991963381938373
San Bernardo;58.26301377180775;38.84200918120517;RESIDENCIAL;alto;;medio;97.10502295301292;True;False;-14.565753442951939
San Bernardo;292.95729032523053;195.3048602168204;INDUSTRIAL;bajo;;bajo;488.2621505420509;False;True;24.413107527102547
San Bernardo;227.82260965840052;151.88173977226705;COMERCIAL;alto;;alto;379.70434943066755;False;True;18.985217471533378
San Bernardo;218.989818364394;145.99321224292936;INDUSTRIAL;medio;;alto;364.98303060732337;False;True;18.24915153036617
San Bernardo;107.79862924777927;71.86575283185286;RESIDENCIAL;medio;;alto;179.66438207963213;False;True;8.983219103981606
San Bernardo;339.4183497300252;226.2788998200168;COMERCIAL;alto;;bajo;565.697249550042;False;True;28.284862477502102
San Bernardo;252.45901120696104;168.30600747130737;INDUSTRIAL;medio;;alto;420.7650186782684;False;True;21.038250933913417
San Bernardo;145.71462749137388;97.14308499424926;RESIDENCIAL;medio;;bajo;242.85771248562315;False;True;12.142885624281156
San Bernardo;352.054702564941;234.70313504329405;COMERCIAL;bajo;;bajo;586.757837608235;False;True;29.337891880411753
San Bernardo;237.64090090769855;158.42726727179908;INDUSTRIAL;alto;;alto;396.06816817949766;False;True;19.80340840897488
San Bernardo;335.6941380737411;223.79609204916076;COMERCIAL;alto;;medio;559.4902301229018;False;True;27.97451150614509
San Bernardo;277.08944718222085;184.72629812148057;INDUSTRIAL;alto;;bajo;461.8157453037014;False;True;23.09078726518507
San Bernardo;219.98757766924624;146.65838511283084;INDUSTRIAL;bajo;;alto;366.64596278207705;False;True;18.33229813910385
San Bernardo;349.75238049965776;233.16825366643852;COMERCIAL;alto;;bajo;582.9206341660963;False;True;29.146031708304818
San Bernardo;263.38476109893406;175.58984073262275;COMERCIAL;bajo;;alto;438.9746018315568;False;True;21.94873009157784
San Bernardo;68.80550372770226;45.87033581846818;RESIDENCIAL;alto;;medio;114.67583954617044;True;False;-17.201375931925565
San Bernardo;61.91251949175607;41.27501299450405;RESIDENCIAL;medio;;medio;103.18753248626012;True;False;-15.478129872939018
San Bernardo;107.61812444855371;71.74541629903582;RESIDENCIAL;medio;;medio;179.36354074758952;False;True;8.968177037379476
San Bernardo;118.98160001314324;79.32106667542884;RESIDENCIAL;bajo;;bajo;198.30266668857206;False;True;9.915133334428603
San Bernardo;108.64550040858602;72.43033360572402;RESIDENCIAL;bajo;;bajo;181.07583401431003;False;True;9.0537917007155
San Bernardo;132.68069716238313;88.45379810825543;RESIDENCIAL;alto;;medio;221.13449527063855;False;True;11.056724763531927
San Bernardo;295.08485112665915;196.72323408443947;COMERCIAL;medio;;bajo;491.8080852110986;False;True;24.590404260554934
San Bernardo;89.55133038019505;59.700886920130046;RESIDENCIAL;bajo;;medio;149.2522173003251;True;False;-22.387832595048767
San Bernardo;320.1046899886729;213.4031266591153;COMERCIAL;bajo;;bajo;533.5078166477881;False;True;26.675390832389404
San Bernardo;42.77221697310559;28.51481131540373;RESIDENCIAL;medio;;alto;71.28702828850932;True;False;-10.693054243276396
San Bernardo;133.0543662526758;88.70291083511721;RESIDENCIAL;medio;;medio;221.757277087793;False;True;11.08786385438965
San Bernardo;266.9716843379985;177.981122891999;COMERCIAL;bajo;;medio;444.9528072299975;False;True;22.247640361499876
San Bernardo;173.129843596065;115.41989573071;RESIDENCIAL;bajo;;medio;288.549739326775;False;True;14.427486966338751
San Bernardo;290.38932166168064;193.59288110778712;COMERCIAL;alto;;bajo;483.9822027694678;False;True;24.199110138473387
San Bernardo;157.73518508722864;105.15679005815244;RESIDENCIAL;bajo;;medio;262.8919751453811;False;True;13.144598757269055
San Bernardo;258.2767875601762;172.18452504011748;COMERCIAL;medio;;alto;430.4613126002937;False;True;21.523065630014685
San Bernardo;124.9558015778297;83.30386771855314;RESIDENCIAL;medio;;bajo;208.25966929638284;False;True;10.412983464819142
San Bernardo;301.8174691502944;201.21164610019625;COMERCIAL;bajo;;bajo;503.0291152504907;False;True;25.151455762524535
San Bernardo;247.6495194342622;165.09967962284148;INDUSTRIAL;medio;;medio;412.7491990571037;False;True;20.637459952855185
San Bernardo;80.92099806727428;53.94733204484952;RESIDENCIAL;medio;;alto;134.8683301121238;True;False;-20.23024951681857
San Bernardo;283.3703336952722;188.9135557968482;COMERCIAL;medio;;bajo;472.2838894921204;False;True;23.61419447460602
San Bernardo;279.1480932711236;186.0987288474157;COMERCIAL;alto;;medio;465.24682211853934;False;True;23.262341105926968
San Bernardo;296.6752263002809;197.78348420018727;INDUSTRIAL;alto;;medio;494.45871050046816;False;True;24.72293552502341
San Bernardo;250.1867341299132;166.7911560866088;COMERCIAL;medio;;alto;416.977890216522;False;True;20.8488945108261
San Bernardo;65.83321240876346;43.88880827250898;RESIDENCIAL;medio;corte;bajo;109.72202068127244;True;False;-16.458303102190868
San Bernardo;354.3706409213653;236.24709394757693;COMERCIAL;bajo;;bajo;590.6177348689422;False;True;29.53088674344711
San Bernardo;118.85885745526458;79.23923830350974;RESIDENCIAL;alto;;bajo;198.09809575877432;False;True;9.904904787938715
San Bernardo;169.38519942708314;112.92346628472212;COMERCIAL;medio;;alto;282.30866571180525;False;True;14.115433285590262
San Bernardo;245.60931439565996;163.73954293043997;INDUSTRIAL;alto;;alto;409.34885732609996;False;True;20.467442866305
San Bernardo;78.35066342167417;52.233775614449456;RESIDENCIAL;medio;;alto;130.58443903612363;True;False;-19.587665855418546
San Bernardo;91.47898444600834;60.98598963067223;RESIDENCIAL;bajo;;alto;152.46497407668056;False;True;7.623248703834029
San Bernardo;69.58635544355062;46.390903629033744;RESIDENCIAL;alto;;bajo;115.97725907258436;True;False;-17.396588860887654
San Bernardo;254.5236196827184;169.6824131218123;INDUSTRIAL;bajo;;alto;424.20603280453065;False;True;21.210301640226536
